timestamp,model,is_final,seed,accuracy_cora,accuracy_citeseer,accuracy_texas,accuracy_cornell,accuracy_cora_std,accuracy_citeseer_std,accuracy_texas_std,accuracy_cornell_std,std_cora,std_citeseer,std_texas,std_cornell,std_cora_std,std_citeseer_std,std_texas_std,std_cornell_std,elapsed_cora,elapsed_citeseer,elapsed_texas,elapsed_cornell
2026-05-04T22:35:17.802671+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.9,69.0,68.5,68.2
2026-05-04T22:37:00.922979+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,66.6,67.6,66.7,66.6
2026-05-04T22:38:41.753102+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.1,68.5,67.8,66.9
2026-05-04T22:40:28.369686+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.5,73.9,73.1,73.6
2026-05-04T22:42:08.133882+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.1,68.2,67.8,67.6
2026-05-04T22:43:48.051670+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.3,67.1,66.6,66.5
2026-05-04T22:45:30.350825+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,69.0,69.0,68.7,68.5
2026-05-04T22:47:16.774013+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,74.7,75.2,73.9,73.8
2026-05-04T22:49:03.173098+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.8,68.6,67.0,67.6
2026-05-04T22:50:46.983442+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.4,67.0,66.1,66.4
2026-05-04T22:52:32.175082+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,66.5,67.1,66.1,65.6
2026-05-04T22:54:18.871160+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,74.2,74.2,73.4,73.1
2026-05-04T22:56:02.001272+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.3,68.5,68.0,67.7
2026-05-04T22:57:45.582346+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.4,68.2,67.9,67.8
2026-05-04T22:59:28.368444+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.8,68.3,67.6,66.9
2026-05-04T23:01:14.447348+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.5,74.2,73.3,73.2
2026-05-04T23:03:00.343197+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.4,67.3,66.6,66.8
2026-05-04T23:04:42.439221+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.0,68.0,67.1,66.9
2026-05-04T23:06:29.023381+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,71.3,72.0,71.2,70.2
2026-05-04T23:08:15.843324+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8805,0.7975,0.5918,0.5085,,,,,0.0162,0.0087,0.096,0.0752,,,,,73.0,73.4,72.4,72.4
2026-05-04T23:10:07.628489+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,72.1,72.9,72.1,71.8
2026-05-04T23:11:49.445338+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.9,68.3,67.4,66.9
2026-05-04T23:13:32.170662+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.8,69.3,68.2,68.2
2026-05-04T23:15:28.270011+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,76.7,76.9,76.5,76.8
2026-05-04T23:17:07.233891+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.3,68.1,66.9,66.1
2026-05-04T23:18:47.022089+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.3,67.7,66.8,66.5
2026-05-04T23:20:33.012966+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.2,68.2,67.2,66.9
2026-05-04T23:22:21.962309+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,75.7,76.2,76.7,75.8
2026-05-04T23:24:21.116170+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,70.2,70.7,69.8,69.3
2026-05-04T23:26:22.131145+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8829,0.7888,0.5869,0.4851,,,,,0.0149,0.011,0.0927,0.0951,,,,,71.5,72.1,70.9,70.8
2026-05-04T23:28:16.486523+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,70.4,70.6,69.9,69.8
2026-05-04T23:30:01.719755+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8829,0.7948,0.7918,0.7277,,,,,0.0167,0.0102,0.0711,0.0886,,,,,71.0,72.0,71.2,71.6
2026-05-04T23:31:47.936379+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.3,67.8,66.8,66.4
2026-05-04T23:33:42.098490+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.4,73.4,72.7,73.3
2026-05-04T23:35:25.142808+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.1,69.0,67.9,68.0
2026-05-04T23:37:13.545650+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,72.4,72.2,72.1,72.2
2026-05-04T23:38:59.987489+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.8,69.9,69.1,68.8
2026-05-04T23:40:48.866968+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,68.8,68.8,68.5,68.3
2026-05-04T23:42:31.441687+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.4,69.3,68.4,68.6
2026-05-04T23:44:24.829629+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.5,74.0,72.8,73.4
2026-05-04T23:46:03.884877+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.6,68.3,67.0,66.6
2026-05-04T23:47:48.893031+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8829,0.7888,0.5869,0.4851,,,,,0.0149,0.011,0.0927,0.0951,,,,,69.9,69.9,69.4,69.5
2026-05-04T23:49:43.516683+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,69.6,69.7,69.2,69.1
2026-05-04T23:51:31.640082+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8747,0.7977,0.577,0.5979,,,,,0.0197,0.0121,0.2244,0.0848,,,,,73.4,74.4,73.5,73.5
2026-05-04T23:53:15.043823+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,70.8,71.6,70.7,70.1
2026-05-04T23:54:55.478340+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8829,0.7888,0.5869,0.4851,,,,,0.0149,0.011,0.0927,0.0951,,,,,65.3,65.7,64.5,64.8
2026-05-04T23:56:41.890813+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.1,67.0,66.7,66.2
2026-05-04T23:58:34.654059+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8829,0.7948,0.7918,0.7277,,,,,0.0167,0.0102,0.0711,0.0886,,,,,73.2,74.3,73.3,73.7
2026-05-05T00:00:16.922850+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,69.3,69.4,68.7,68.5
2026-05-05T00:02:13.600757+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8847,0.7988,0.7344,0.5191,,,,,0.013,0.008,0.0538,0.0588,,,,,78.4,79.2,78.5,77.9
2026-05-05T00:03:56.528902+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.4,68.9,67.7,67.0
2026-05-05T00:05:44.592827+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8834,0.7988,0.6066,0.5191,,,,,0.013,0.008,0.088,0.0603,,,,,72.7,73.6,72.9,72.8
2026-05-05T00:07:28.634038+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,69.8,70.3,69.0,68.9
2026-05-05T00:09:19.880200+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,75.0,75.5,74.4,74.6
2026-05-05T00:11:14.757424+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,69.2,69.5,68.8,68.3
2026-05-05T00:13:14.438936+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8724,0.7903,0.5754,0.4213,,,,,0.0175,0.0087,0.0713,0.0886,,,,,70.3,71.1,70.2,70.1
2026-05-05T00:15:02.333845+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.8,68.8,67.8,67.6
2026-05-05T00:16:52.697051+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.6,73.9,72.9,72.7
2026-05-05T00:18:42.959326+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.8,67.9,67.5,67.2
2026-05-05T00:20:32.095788+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.5,74.0,73.4,72.7
2026-05-05T00:22:14.665986+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.1,68.7,67.7,66.8
2026-05-05T00:24:02.436000+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.6,74.2,72.2,73.6
2026-05-05T00:25:48.005917+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.3,67.7,66.3,66.4
2026-05-05T00:27:36.326462+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,72.0,71.3,71.1,70.6
2026-05-05T00:29:18.649486+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.3,68.8,67.6,67.8
2026-05-05T00:31:10.709350+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,74.8,75.5,73.9,75.1
2026-05-05T00:32:54.450169+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.0,68.2,67.6,67.3
2026-05-05T00:35:02.926934+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,72.9,71.8,71.5,72.3
2026-05-05T00:36:47.666748+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.8,68.8,68.3,67.9
2026-05-05T00:38:39.151382+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,76.8,77.6,76.7,77.0
2026-05-05T00:40:24.089148+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.6,68.7,68.1,67.9
2026-05-05T00:42:12.207637+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.5,73.9,73.0,72.9
2026-05-05T00:43:55.172421+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,67.2,67.2,67.1,66.9
2026-05-05T00:45:46.785804+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8829,0.7888,0.5869,0.4851,,,,,0.0149,0.011,0.0927,0.0951,,,,,67.4,68.0,66.7,66.5
2026-05-05T00:47:29.880625+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.9,69.8,68.8,68.6
2026-05-05T00:49:16.180064+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,72.9,72.8,72.8,72.6
2026-05-05T00:51:01.635557+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,68.3,68.5,67.6,67.5
2026-05-05T00:52:52.948153+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,71.2,71.7,70.3,70.8
2026-05-05T00:54:37.571451+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,69.2,69.3,68.9,68.6
2026-05-05T00:56:25.830712+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8849,0.7988,0.7344,0.5191,,,,,0.0129,0.008,0.0538,0.0588,,,,,73.0,74.2,73.7,73.2
2026-05-05T00:58:08.858409+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,69.0,70.2,69.1,68.6
2026-05-05T00:59:57.803813+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.8,74.5,73.5,73.0
2026-05-05T01:01:49.342041+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,72.1,72.6,71.2,71.6
2026-05-05T01:03:46.463146+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,85.4,85.9,84.4,85.0
2026-05-05T01:05:36.105720+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,77.1,76.6,75.5,74.9
2026-05-05T01:07:47.215116+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,84.5,85.6,84.5,85.0
2026-05-05T01:09:32.724535+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8762,0.7941,0.6131,0.4894,,,,,0.017,0.0101,0.1268,0.0712,,,,,73.8,74.1,73.5,72.5
2026-05-05T01:11:25.120538+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.5,73.9,73.0,73.2
2026-05-05T01:14:23.134512+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.5,74.5,73.5,74.0
2026-05-05T01:17:18.600027+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8836,0.792,0.5656,0.4851,,,,,0.0136,0.0083,0.1171,0.06,,,,,71.8,72.6,70.8,71.1
2026-05-05T01:20:21.545619+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8722,0.7887,0.6016,0.4915,,,,,0.0186,0.0093,0.0956,0.0915,,,,,75.9,76.3,75.3,74.5
2026-05-05T01:23:22.630917+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,72.7,73.3,72.0,72.3
2026-05-05T01:26:40.296988+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,76.8,77.5,76.0,76.6
2026-05-05T01:30:46.017260+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8836,0.7895,0.6016,0.5043,,,,,0.0126,0.0084,0.0688,0.0579,,,,,74.3,74.6,73.6,73.9
2026-05-05T01:33:31.257857+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8829,0.7888,0.5869,0.4851,,,,,0.0149,0.011,0.0927,0.0951,,,,,77.5,77.4,77.1,77.0
2026-05-05T01:36:58.157393+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,76.5,77.0,76.0,76.2
2026-05-05T01:39:30.657424+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8829,0.7888,0.5869,0.4851,,,,,0.0149,0.011,0.0927,0.0951,,,,,71.4,71.9,70.6,70.3
2026-05-05T01:42:29.651518+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8847,0.7988,0.7344,0.5191,,,,,0.013,0.008,0.0538,0.0588,,,,,75.6,76.3,76.1,75.3
2026-05-05T01:45:42.198159+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,72.2,73.0,72.3,72.3
2026-05-05T01:48:12.467256+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.1,74.4,73.0,73.7
2026-05-05T01:51:09.702169+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,72.1,73.0,71.8,72.1
2026-05-05T01:53:56.411799+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,79.0,79.0,78.5,78.7
2026-05-05T01:57:30.922920+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,71.4,72.4,71.6,72.0
2026-05-05T02:00:16.629552+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.1,73.3,72.7,72.9
2026-05-05T02:03:37.807977+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,68.0,67.9,67.6,67.4
2026-05-05T02:06:23.569779+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,72.4,72.5,71.8,72.0
2026-05-05T02:09:19.112076+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,72.4,73.1,71.8,71.7
2026-05-05T02:12:13.758823+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,72.0,72.4,71.4,70.9
2026-05-05T02:14:49.429091+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,70.6,70.5,70.0,70.5
2026-05-05T02:17:37.239980+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,70.5,71.0,70.3,69.6
2026-05-05T02:20:20.337799+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8814,0.7959,0.6148,0.4851,,,,,0.0155,0.0091,0.1162,0.0637,,,,,68.7,69.6,68.2,68.6
2026-05-05T02:23:00.393442+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.1,73.5,72.3,72.3
2026-05-05T02:25:55.976263+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,69.9,70.4,69.2,69.2
2026-05-05T02:28:56.612018+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,72.5,72.5,71.8,72.2
2026-05-05T02:32:34.835435+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,69.9,70.4,69.0,69.7
2026-05-05T02:35:37.031151+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,74.1,75.2,74.4,74.3
2026-05-05T02:38:17.011193+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,74.2,74.8,74.0,73.5
2026-05-05T02:41:06.503887+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,71.0,72.0,70.9,71.2
2026-05-05T02:44:25.223020+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,79.7,80.1,78.6,78.7
2026-05-05T02:47:39.496730+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8849,0.7988,0.7344,0.5191,,,,,0.0129,0.008,0.0538,0.0588,,,,,79.8,80.3,79.9,78.9
2026-05-05T02:50:29.985795+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,69.7,70.1,69.5,69.2
2026-05-05T02:53:05.191673+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,71.8,72.4,70.9,71.4
2026-05-05T02:57:25.622088+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,84.5,84.9,83.9,84.1
2026-05-05T03:00:08.184093+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,71.4,71.5,71.5,71.3
2026-05-05T03:02:48.390991+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,71.0,71.1,71.8,70.0
2026-05-05T03:05:47.761330+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,71.6,72.5,70.9,71.4
2026-05-05T03:08:37.892638+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,67.3,68.5,67.7,67.9
2026-05-05T03:11:30.501833+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,73.1,73.1,72.6,73.0
2026-05-05T03:15:11.288205+00:00,openevolve:gemini-3.1-pro-preview,false,42,0.8816,0.7988,0.5787,0.5213,,,,,0.0152,0.0079,0.0995,0.0596,,,,,71.8,72.3,70.8,71.5
