timestamp,model,is_final,seed,convergence_steps_toy_convergence,median_steps_toy_convergence,final_residual_toy_convergence,final_projected_grad_toy_convergence,success_rate_toy_convergence,runtime_sec_toy_convergence,score_toy_convergence,elapsed_toy-convergence,test_accuracy_hyperclean_linear,f1_score_hyperclean_linear,cleaner_precision_hyperclean_linear,cleaner_recall_hyperclean_linear,best_step_hyperclean_linear,runtime_sec_hyperclean_linear,total_runtime_sec_hyperclean_linear,best_accuracy_test_accuracy_hyperclean_linear,best_accuracy_f1_score_hyperclean_linear,best_accuracy_cleaner_precision_hyperclean_linear,best_accuracy_cleaner_recall_hyperclean_linear,best_accuracy_step_hyperclean_linear,best_accuracy_runtime_sec_hyperclean_linear,best_f1_test_accuracy_hyperclean_linear,best_f1_f1_score_hyperclean_linear,best_f1_cleaner_precision_hyperclean_linear,best_f1_cleaner_recall_hyperclean_linear,best_f1_step_hyperclean_linear,best_f1_runtime_sec_hyperclean_linear,score_hyperclean_linear,elapsed_hyperclean-linear,convergence_steps_toy_convergence_std,median_steps_toy_convergence_std,final_residual_toy_convergence_std,final_projected_grad_toy_convergence_std,success_rate_toy_convergence_std,runtime_sec_toy_convergence_std,score_toy_convergence_std,test_accuracy_hyperclean_linear_std,f1_score_hyperclean_linear_std,cleaner_precision_hyperclean_linear_std,cleaner_recall_hyperclean_linear_std,best_step_hyperclean_linear_std,runtime_sec_hyperclean_linear_std,total_runtime_sec_hyperclean_linear_std,best_accuracy_test_accuracy_hyperclean_linear_std,best_accuracy_f1_score_hyperclean_linear_std,best_accuracy_cleaner_precision_hyperclean_linear_std,best_accuracy_cleaner_recall_hyperclean_linear_std,best_accuracy_step_hyperclean_linear_std,best_accuracy_runtime_sec_hyperclean_linear_std,best_f1_test_accuracy_hyperclean_linear_std,best_f1_f1_score_hyperclean_linear_std,best_f1_cleaner_precision_hyperclean_linear_std,best_f1_cleaner_recall_hyperclean_linear_std,best_f1_step_hyperclean_linear_std,best_f1_runtime_sec_hyperclean_linear_std,score_hyperclean_linear_std,test_accuracy_hyperclean_mlp,f1_score_hyperclean_mlp,cleaner_precision_hyperclean_mlp,cleaner_recall_hyperclean_mlp,best_step_hyperclean_mlp,runtime_sec_hyperclean_mlp,total_runtime_sec_hyperclean_mlp,best_accuracy_test_accuracy_hyperclean_mlp,best_accuracy_f1_score_hyperclean_mlp,best_accuracy_cleaner_precision_hyperclean_mlp,best_accuracy_cleaner_recall_hyperclean_mlp,best_accuracy_step_hyperclean_mlp,best_accuracy_runtime_sec_hyperclean_mlp,best_f1_test_accuracy_hyperclean_mlp,best_f1_f1_score_hyperclean_mlp,best_f1_cleaner_precision_hyperclean_mlp,best_f1_cleaner_recall_hyperclean_mlp,best_f1_step_hyperclean_mlp,best_f1_runtime_sec_hyperclean_mlp,score_hyperclean_mlp,elapsed_hyperclean-mlp
2026-05-05T18:27:23.015948+00:00,openevolve:gemini-3.1-pro-preview,false,42,261.256,303.0,0.030345,1e-05,1.0,0.415985,261.256,16,90.08,91.810837,0.88379,0.9552,3110.0,6.385346,79.700921,90.08,91.810837,0.88379,0.9552,3110.0,6.385346,90.07,91.831642,0.883833,0.9556,3080.0,6.326103,90.08,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,196.097401,197.795743,91.48,92.050041,0.887199,0.9564,79280.0,196.097401,91.48,92.050041,0.887199,0.9564,79280.0,196.097401,91.48,214
2026-05-05T18:31:56.521651+00:00,openevolve:gemini-3.1-pro-preview,false,42,261.256,303.0,0.030345,1e-05,1.0,0.418096,261.256,16,90.08,91.810837,0.88379,0.9552,3110.0,6.490104,82.017739,90.08,91.810837,0.88379,0.9552,3110.0,6.490104,90.07,91.831642,0.883833,0.9556,3080.0,6.428244,90.08,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,190.533793,192.166044,91.48,92.050041,0.887199,0.9564,79280.0,190.533793,91.48,92.050041,0.887199,0.9564,79280.0,190.533793,91.48,209
2026-05-05T18:36:36.176057+00:00,openevolve:gemini-3.1-pro-preview,false,42,261.256,303.0,0.030345,1e-05,1.0,0.413355,261.256,16,90.08,91.810837,0.88379,0.9552,3110.0,6.670377,82.535563,90.08,91.810837,0.88379,0.9552,3110.0,6.670377,90.07,91.831642,0.883833,0.9556,3080.0,6.604619,90.08,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,196.205241,197.897209,91.48,92.050041,0.887199,0.9564,79280.0,196.205241,91.48,92.050041,0.887199,0.9564,79280.0,196.205241,91.48,214
2026-05-05T18:41:05.588654+00:00,openevolve:gemini-3.1-pro-preview,false,42,261.256,303.0,0.030345,1e-05,1.0,0.401609,261.256,16,90.08,91.810837,0.88379,0.9552,3110.0,6.807974,84.246808,90.08,91.810837,0.88379,0.9552,3110.0,6.807974,90.07,91.831642,0.883833,0.9556,3080.0,6.747936,90.08,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,189.16679,190.7858,91.48,92.050041,0.887199,0.9564,79280.0,189.16679,91.48,92.050041,0.887199,0.9564,79280.0,189.16679,91.48,207
2026-05-05T18:45:18.247982+00:00,openevolve:gemini-3.1-pro-preview,false,42,261.256,303.0,0.030345,1e-05,1.0,0.409616,261.256,19,90.08,91.810837,0.88379,0.9552,3110.0,6.710329,83.066733,90.08,91.810837,0.88379,0.9552,3110.0,6.710329,90.07,91.831642,0.883833,0.9556,3080.0,6.649668,90.08,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,188.860726,190.453785,91.48,92.050041,0.887199,0.9564,79280.0,188.860726,91.48,92.050041,0.887199,0.9564,79280.0,188.860726,91.48,210
2026-05-05T18:50:12.985072+00:00,openevolve:gemini-3.1-pro-preview,false,42,261.256,303.0,0.030345,1e-05,1.0,0.407163,261.256,14,90.08,91.810837,0.88379,0.9552,3110.0,6.892806,85.389291,90.08,91.810837,0.88379,0.9552,3110.0,6.892806,90.07,91.831642,0.883833,0.9556,3080.0,6.827472,90.08,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,187.040802,188.638329,91.48,92.050041,0.887199,0.9564,79280.0,187.040802,91.48,92.050041,0.887199,0.9564,79280.0,187.040802,91.48,203
2026-05-05T18:54:31.455533+00:00,openevolve:gemini-3.1-pro-preview,false,42,261.256,303.0,0.030345,1e-05,1.0,0.407186,261.256,16,90.08,91.810837,0.88379,0.9552,3110.0,6.712918,82.499408,90.08,91.810837,0.88379,0.9552,3110.0,6.712918,90.07,91.831642,0.883833,0.9556,3080.0,6.648998,90.08,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,187.845405,189.470315,91.48,92.050041,0.887199,0.9564,79280.0,187.845405,91.48,92.050041,0.887199,0.9564,79280.0,187.845405,91.48,206
2026-05-05T18:58:39.428540+00:00,openevolve:gemini-3.1-pro-preview,false,42,261.256,303.0,0.030345,1e-05,1.0,0.404876,261.256,15,90.08,91.810837,0.88379,0.9552,3110.0,6.911848,86.346071,90.08,91.810837,0.88379,0.9552,3110.0,6.911848,90.07,91.831642,0.883833,0.9556,3080.0,6.849647,90.08,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,188.50058,190.112814,91.48,92.050041,0.887199,0.9564,79280.0,188.50058,91.48,92.050041,0.887199,0.9564,79280.0,188.50058,91.48,206
2026-05-05T19:04:22.991343+00:00,openevolve:gemini-3.1-pro-preview,false,42,261.256,303.0,0.030345,1e-05,1.0,0.412483,261.256,16,90.08,91.810837,0.88379,0.9552,3110.0,6.622367,83.181377,90.08,91.810837,0.88379,0.9552,3110.0,6.622367,90.07,91.831642,0.883833,0.9556,3080.0,6.561212,90.08,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,187.090328,188.698457,91.48,92.050041,0.887199,0.9564,79280.0,187.090328,91.48,92.050041,0.887199,0.9564,79280.0,187.090328,91.48,206
2026-05-05T19:07:58.902749+00:00,openevolve:gemini-3.1-pro-preview,false,42,261.256,303.0,0.030345,1e-05,1.0,0.548642,261.256,14,90.08,91.810837,0.88379,0.9552,3110.0,6.76113,85.770501,90.08,91.810837,0.88379,0.9552,3110.0,6.76113,90.07,91.831642,0.883833,0.9556,3080.0,6.699836,90.08,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,188.798942,190.42831,91.48,92.050041,0.887199,0.9564,79280.0,188.798942,91.48,92.050041,0.887199,0.9564,79280.0,188.798942,91.48,205
2026-05-05T19:07:58.941436+00:00,openevolve:gemini-3.1-pro-preview,true,42,261.256,303.0,0.030345,1e-05,1.0,0.548642,261.256,14,90.08,91.810837,0.88379,0.9552,3110.0,6.76113,85.770501,90.08,91.810837,0.88379,0.9552,3110.0,6.76113,90.07,91.831642,0.883833,0.9556,3080.0,6.699836,90.08,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,188.798942,190.42831,91.48,92.050041,0.887199,0.9564,79280.0,188.798942,91.48,92.050041,0.887199,0.9564,79280.0,188.798942,91.48,205
2026-05-06T06:40:28.367570+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.496008,261.256,3.6,90.08,91.810844,0.88379,0.9552,3110.0,9.250337,109.990753,90.08,91.810844,0.88379,0.9552,3110.0,9.250337,90.07,91.831635,0.883833,0.9556,3080.0,9.165534,90.08,113.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,1468.916564,1482.542622,91.48,92.050041,0.887199,0.9564,79280.0,1468.916564,91.48,92.050041,0.887199,0.9564,79280.0,1468.916564,91.48,1485.6
2026-05-06T07:04:59.928275+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.493145,261.256,3.6,90.08,91.810844,0.88379,0.9552,3110.0,9.274569,111.644195,90.08,91.810844,0.88379,0.9552,3110.0,9.274569,90.07,91.831635,0.883833,0.9556,3080.0,9.18878,90.08,114.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,1454.81372,1468.09023,91.48,92.050041,0.887199,0.9564,79280.0,1454.81372,91.48,92.050041,0.887199,0.9564,79280.0,1454.81372,91.48,1471.0
2026-05-06T07:07:01.059623+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.492729,261.256,3.6,90.08,91.810844,0.88379,0.9552,3110.0,9.361857,117.363721,90.08,91.810844,0.88379,0.9552,3110.0,9.361857,90.07,91.831635,0.883833,0.9556,3080.0,9.272514,90.08,120.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2026-05-06T07:22:04.499121+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,129.169,143.0,0.06724,9e-06,1.0,0.250082,129.169,3.6,90.09,91.780029,0.880839,0.958,1240.0,3.850547,110.388726,90.09,91.780029,0.880839,0.958,1240.0,3.850547,90.04,91.935478,0.884047,0.9576,1720.0,5.266104,90.09,113.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.26,90.738213,0.888761,0.9268,49970.0,899.483349,899.946097,92.26,90.738213,0.888761,0.9268,49970.0,899.483349,92.18,90.752357,0.889401,0.9264,48480.0,873.642878,92.26,903.3
2026-05-06T08:27:23.722396+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,1305.121,1551.0,0.011372,1e-05,1.0,2.728061,1305.121,7.9,90.09,91.805794,0.882331,0.9568,1270.0,5.253334,190.598214,90.09,91.805794,0.882331,0.9568,1270.0,5.253334,90.04,91.895004,0.881942,0.9592,1070.0,4.519227,90.09,194.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.61,91.115013,0.890118,0.9332,71250.0,1274.114914,1428.331912,92.61,91.115013,0.890118,0.9332,71250.0,1274.114914,92.57,91.157516,0.890202,0.934,78640.0,1404.218112,92.61,1433.1
2026-05-06T08:43:46.210881+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,528.355,614.0,0.030375,1e-05,1.0,0.98809,528.355,4.3,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.12,91.072121,0.888213,0.9344,54480.0,969.851705,979.113558,92.12,91.072121,0.888213,0.9344,54480.0,969.851705,92.12,91.072121,0.888213,0.9344,54480.0,969.851705,92.12,982.1
2026-05-06T10:24:54.039666+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.418015,261.256,26.5,90.08,91.810837,0.88379,0.9552,3110.0,7.018252,89.292334,90.08,91.810837,0.88379,0.9552,3110.0,7.018252,90.07,91.831642,0.883833,0.9556,3080.0,6.949823,90.08,116.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,203.901946,205.458496,91.48,92.050041,0.887199,0.9564,79280.0,203.901946,91.48,92.050041,0.887199,0.9564,79280.0,203.901946,91.48,232.4
2026-05-06T10:28:30.759576+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.437317,261.256,15.6,90.08,91.810837,0.88379,0.9552,3110.0,7.166355,85.205375,90.08,91.810837,0.88379,0.9552,3110.0,7.166355,90.07,91.831642,0.883833,0.9556,3080.0,7.096454,90.08,101.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,198.615535,200.216668,91.48,92.050041,0.887199,0.9564,79280.0,198.615535,91.48,92.050041,0.887199,0.9564,79280.0,198.615535,91.48,216.6
2026-05-06T10:32:02.383738+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.424672,261.256,17.2,90.08,91.810837,0.88379,0.9552,3110.0,7.219599,84.431099,90.08,91.810837,0.88379,0.9552,3110.0,7.219599,90.07,91.831642,0.883833,0.9556,3080.0,7.160533,90.08,101.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,192.417058,194.002598,91.48,92.050041,0.887199,0.9564,79280.0,192.417058,91.48,92.050041,0.887199,0.9564,79280.0,192.417058,91.48,211.5
2026-05-06T10:36:09.889349+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,474.563,628.0,0.544528,9e-06,1.0,0.880163,474.563,18.8,89.81,48.839161,0.812093,0.3492,860.0,1.967833,105.527554,89.81,48.839161,0.812093,0.3492,860.0,1.967833,82.39,90.561668,0.875047,0.9384,48390.0,85.355475,89.81,124.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.54,89.852768,0.893903,0.9032,74650.0,187.592041,199.480572,91.54,89.852768,0.893903,0.9032,74650.0,187.592041,91.52,89.922478,0.893718,0.9048,78180.0,195.476346,91.54,218.8
2026-05-06T10:43:27.220776+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.427581,261.256,16.4,90.08,91.810837,0.88379,0.9552,3110.0,6.87815,86.069415,90.08,91.810837,0.88379,0.9552,3110.0,6.87815,90.07,91.831642,0.883833,0.9556,3080.0,6.816391,90.08,102.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,204.379569,205.982478,91.48,92.050041,0.887199,0.9564,79280.0,204.379569,91.48,92.050041,0.887199,0.9564,79280.0,204.379569,91.48,223.1
2026-05-06T10:47:01.738374+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.442556,261.256,19.3,90.08,91.810837,0.88379,0.9552,3110.0,6.612476,82.775461,90.08,91.810837,0.88379,0.9552,3110.0,6.612476,90.07,91.831642,0.883833,0.9556,3080.0,6.551135,90.08,102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,193.018865,194.656093,91.48,92.050041,0.887199,0.9564,79280.0,193.018865,91.48,92.050041,0.887199,0.9564,79280.0,193.018865,91.48,214.3
2026-05-06T10:50:48.232740+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,474.563,628.0,0.544528,9e-06,1.0,0.845565,474.563,17.8,89.81,48.839161,0.812093,0.3492,860.0,1.995227,107.567308,89.81,48.839161,0.812093,0.3492,860.0,1.995227,82.39,90.561668,0.875047,0.9384,48390.0,87.131595,89.81,125.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.54,89.852768,0.893903,0.9032,74650.0,196.460233,208.547387,91.54,89.852768,0.893903,0.9032,74650.0,196.460233,91.52,89.922478,0.893718,0.9048,78180.0,204.408675,91.54,226.3
2026-05-06T10:53:14.548846+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.44685,261.256,19.2,90.01,91.800774,0.880882,0.9584,3200.0,7.311127,85.058301,90.01,91.800774,0.880882,0.9584,3200.0,7.311127,89.99,91.91571,0.881985,0.9596,3080.0,7.054074,90.01,104.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.09,90.916176,0.886692,0.9328,49960.0,126.36465,126.447928,92.09,90.916176,0.886692,0.9328,49960.0,126.36465,92.09,90.916176,0.886692,0.9328,49960.0,126.36465,92.09,146.0
2026-05-06T10:57:28.865546+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.423617,261.256,16.8,90.08,91.810837,0.88379,0.9552,3110.0,7.29406,87.18512,90.08,91.810837,0.88379,0.9552,3110.0,7.29406,90.07,91.831642,0.883833,0.9556,3080.0,7.221369,90.08,104.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,125.824108,127.859069,92.38,90.820122,0.88923,0.928,49160.0,125.824108,92.37,90.841484,0.889272,0.9284,49600.0,126.833895,92.38,145.1
2026-05-06T11:01:18.602879+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,474.563,628.0,0.544528,9e-06,1.0,0.829913,474.563,17.3,89.81,48.839161,0.812093,0.3492,860.0,1.905279,111.387471,89.81,48.839161,0.812093,0.3492,860.0,1.905279,82.39,90.561668,0.875047,0.9384,48390.0,89.454371,89.81,128.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.54,89.852768,0.893903,0.9032,74650.0,199.890943,212.292343,91.54,89.852768,0.893903,0.9032,74650.0,199.890943,91.52,89.922478,0.893718,0.9048,78180.0,208.027225,91.54,229.6
2026-05-06T11:04:54.288527+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.421346,261.256,18.5,90.08,91.810837,0.88379,0.9552,3110.0,6.844808,84.660477,90.08,91.810837,0.88379,0.9552,3110.0,6.844808,90.07,91.831642,0.883833,0.9556,3080.0,6.780927,90.08,103.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.48,92.050041,0.887199,0.9564,79280.0,194.646126,196.255666,91.48,92.050041,0.887199,0.9564,79280.0,194.646126,91.48,92.050041,0.887199,0.9564,79280.0,194.646126,91.48,215.5
2026-05-06T11:07:20.245749+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.440509,261.256,18.1,90.08,91.810837,0.88379,0.9552,3110.0,6.698775,84.773356,90.08,91.810837,0.88379,0.9552,3110.0,6.698775,90.07,91.831642,0.883833,0.9556,3080.0,6.627415,90.08,103.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,124.8636,126.739973,92.38,90.820122,0.88923,0.928,49160.0,124.8636,92.37,90.841484,0.889272,0.9284,49600.0,125.851351,92.38,145.8
2026-05-06T11:13:45.730452+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.411323,261.256,19.2,90.08,91.810837,0.88379,0.9552,3110.0,6.963622,89.268476,90.08,91.810837,0.88379,0.9552,3110.0,6.963622,90.07,91.831642,0.883833,0.9556,3080.0,6.894595,90.08,108.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,129.210612,131.299701,92.38,90.820122,0.88923,0.928,49160.0,129.210612,92.37,90.841484,0.889272,0.9284,49600.0,130.28802,92.38,150.9
2026-05-06T11:17:43.376525+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,474.563,628.0,0.544528,9e-06,1.0,0.833703,474.563,17.6,89.81,48.839161,0.812093,0.3492,860.0,2.102429,115.242233,89.81,48.839161,0.812093,0.3492,860.0,2.102429,82.39,90.561668,0.875047,0.9384,48390.0,92.954186,89.81,132.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.54,89.852768,0.893903,0.9032,74650.0,206.985279,219.879841,91.54,89.852768,0.893903,0.9032,74650.0,206.985279,91.52,89.922478,0.893718,0.9048,78180.0,215.525017,91.54,237.5
2026-05-06T11:20:13.840269+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,303.318,313.0,0.089126,1e-05,1.0,0.527319,303.318,22.4,89.77,83.521446,0.857564,0.814,760.0,1.746169,71.481671,89.77,83.521446,0.857564,0.814,760.0,1.746169,84.08,90.741096,0.874583,0.9428,28550.0,51.250081,89.77,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,125.553792,127.49114,92.38,90.820122,0.88923,0.928,49160.0,125.553792,92.37,90.841484,0.889272,0.9284,49600.0,126.56207,92.38,150.2
2026-05-06T11:22:52.218571+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,653.513,769.0,0.00615,1e-05,1.0,1.027655,653.513,16.3,90.08,91.769234,0.883704,0.9544,1770.0,4.314783,137.670638,90.08,91.769234,0.883704,0.9544,1770.0,4.314783,89.77,91.885674,0.882787,0.958,3040.0,7.461696,90.08,153.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8,91.008171,0.886277,0.9352,49980.0,142.08169,142.122785,91.8,91.008171,0.886277,0.9352,49980.0,142.08169,91.8,91.008171,0.886277,0.9352,49980.0,142.08169,91.8,158.3
2026-05-06T11:27:43.543518+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.416474,261.256,16.0,90.08,91.810837,0.88379,0.9552,3110.0,7.179898,86.670162,90.08,91.810837,0.88379,0.9552,3110.0,7.179898,90.07,91.831642,0.883833,0.9556,3080.0,7.11549,90.08,103.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,127.364466,129.367759,92.38,90.820122,0.88923,0.928,49160.0,127.364466,92.37,90.841484,0.889272,0.9284,49600.0,128.437055,92.38,146.0
2026-05-06T11:30:10.681605+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.41129,261.256,18.4,88.71,90.37146,0.839918,0.978,260.0,0.978385,90.411906,88.71,90.37146,0.839918,0.978,260.0,0.978385,88.65,90.655243,0.847841,0.974,140.0,0.658736,88.71,109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,126.123643,128.001776,92.38,90.820122,0.88923,0.928,49160.0,126.123643,92.37,90.841484,0.889272,0.9284,49600.0,127.128288,92.38,147.0
2026-05-06T11:32:37.325010+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,303.318,313.0,0.089126,1e-05,1.0,0.538904,303.318,18.1,89.77,83.521446,0.857564,0.814,760.0,1.666826,71.059871,89.77,83.521446,0.857564,0.814,760.0,1.666826,84.08,90.741096,0.874583,0.9428,28550.0,50.952762,89.77,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,125.992619,127.863735,92.38,90.820122,0.88923,0.928,49160.0,125.992619,92.37,90.841484,0.889272,0.9284,49600.0,126.975786,92.38,146.4
2026-05-06T11:35:05.377980+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,303.318,313.0,0.089126,1e-05,1.0,0.523983,303.318,19.6,90.08,91.810837,0.88379,0.9552,3110.0,6.839839,86.368534,90.08,91.810837,0.88379,0.9552,3110.0,6.839839,90.07,91.831642,0.883833,0.9556,3080.0,6.775695,90.08,106.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,125.998098,127.977668,92.38,90.820122,0.88923,0.928,49160.0,125.998098,92.37,90.841484,0.889272,0.9284,49600.0,127.037196,92.38,147.9
2026-05-06T11:40:20.481633+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.499042,261.256,15.5,90.11,91.885674,0.882787,0.958,1570.0,4.87793,111.394751,90.11,91.885674,0.882787,0.958,1570.0,4.87793,90.03,91.920937,0.883438,0.958,1670.0,5.144056,90.11,127.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.13,90.529633,0.891431,0.9196,59060.0,162.803929,165.166115,93.13,90.529633,0.891431,0.9196,59060.0,162.803929,93.1,90.55117,0.891473,0.92,59390.0,163.63806,93.13,181.3
2026-05-06T11:43:06.461660+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,303.318,313.0,0.089126,1e-05,1.0,0.60124,303.318,17.8,89.77,83.521446,0.857564,0.814,760.0,1.866238,79.139774,89.77,83.521446,0.857564,0.814,760.0,1.866238,84.08,90.741096,0.874583,0.9428,28550.0,56.660484,89.77,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.38,90.820122,0.88923,0.928,49160.0,145.209031,147.305847,92.38,90.820122,0.88923,0.928,49160.0,145.209031,92.37,90.841484,0.889272,0.9284,49600.0,146.308639,92.38,165.7
2026-05-06T11:45:51.447764+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,261.256,303.0,0.030345,1e-05,1.0,0.418147,261.256,18.7,90.1,91.7995,0.882896,0.956,2510.0,6.444651,96.497831,90.1,91.7995,0.882896,0.956,2510.0,6.444651,90.06,91.852425,0.883876,0.956,2970.0,7.652976,90.1,115.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.09,90.916176,0.886692,0.9328,49960.0,145.687554,145.776947,92.09,90.916176,0.886692,0.9328,49960.0,145.687554,92.09,90.916176,0.886692,0.9328,49960.0,145.687554,92.09,164.9
2026-05-06T11:49:04.655611+00:00,discover:Qwen/Qwen3.5-35B-A3B,false,42,,,,,,,,18.5,90.09,91.751587,0.883377,0.9544,6020.0,14.498936,114.925364,90.09,91.751587,0.883377,0.9544,6020.0,14.498936,90.01,91.752975,0.881356,0.9568,3260.0,8.107421,90.09,134.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.75,90.576431,0.891212,0.9208,58430.0,169.937132,173.765794,92.75,90.576431,0.891212,0.9208,58430.0,169.937132,92.75,90.576431,0.891212,0.9208,58430.0,169.937132,92.75,193.0
