timestamp,model,is_final,seed,success_rate_tool_hang_ph,success_rate_can_ph,success_rate_square_ph,elapsed_tool_hang_ph,elapsed_can_ph,elapsed_square_ph,success_rate_tool_hang_ph_std,success_rate_can_ph_std,success_rate_square_ph_std,elapsed_can_ph_std,elapsed_square_ph_std,elapsed_tool_hang_ph_std
2026-07-20T14:12:28.194788+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T14:12:48.263081+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:12:48.442934+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:12:48.481793+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:13:39.432466+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:13:39.477382+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:13:39.512770+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:13:48.464479+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T14:13:48.483369+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T14:13:48.518560+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T14:14:28.437195+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:14:28.618356+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:14:28.629592+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:14:35.939909+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:14:35.954527+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:14:35.969227+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:14:38.973760+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:14:38.987431+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:14:38.999899+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:14:44.815306+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T14:14:44.827076+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T14:14:44.838219+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T14:14:58.191081+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:14:58.285435+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:14:58.333428+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:15:58.562559+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:15:58.619646+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:15:58.633061+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:16:22.755774+00:00,claude-fable-5__rl:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:16:22.873902+00:00,claude-fable-5__rl:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:16:22.914046+00:00,claude-fable-5__rl:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:16:49.356405+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:16:49.371774+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:16:49.384308+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:16:58.216697+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T14:16:58.226927+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T14:16:58.237882+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T14:17:01.380668+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:17:01.396795+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:17:01.409306+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:17:11.538425+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:17:11.772846+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:17:11.819546+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:17:22.585300+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T14:17:22.631875+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T14:17:22.682516+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T14:18:18.501103+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:18:18.517115+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:18:18.529645+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:18:37.215495+00:00,claude-fable-5__rl:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:18:37.245637+00:00,claude-fable-5__rl:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:18:37.287411+00:00,claude-fable-5__rl:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:19:20.019465+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:19:20.041393+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:19:20.053899+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:19:26.740742+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T14:19:26.753393+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T14:19:26.768103+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T14:20:37.228298+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:20:37.244277+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:20:37.257286+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:20:43.516054+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T14:20:43.529533+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T14:20:43.542124+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,3,,,,,,,,,,,,
2026-07-20T14:20:51.669884+00:00,claude-fable-5__rl:eng:ctx_proposal,false,1,,,,,,,,,,,,
2026-07-20T14:20:51.686815+00:00,claude-fable-5__rl:eng:ctx_proposal,false,2,,,,,,,,,,,,
2026-07-20T14:20:51.715730+00:00,claude-fable-5__rl:eng:ctx_proposal,false,3,,,,,,,,,,,,
2026-07-20T14:20:59.409876+00:00,claude-fable-5__rl:eng:ctx_proposal,true,1,,,,,,,,,,,,
2026-07-20T14:20:59.425663+00:00,claude-fable-5__rl:eng:ctx_proposal,true,2,,,,,,,,,,,,
2026-07-20T14:20:59.455422+00:00,claude-fable-5__rl:eng:ctx_proposal,true,3,,,,,,,,,,,,
