timestamp,model,is_final,seed,best_rfid_small,best_rfid_medium,best_rfid_large,elapsed_train_medium,elapsed_train_small,rfid_large,psnr_large,ssim_large,rfid,psnr,ssim,best_rfid,rfid_small,psnr_small,ssim_small,rfid_medium,psnr_medium,ssim_medium,elapsed_train_large
2026-07-20T17:12:37.404181+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,18.38,5.22,1467.1,13.2,5.22,38.61,0.9937,5.22,38.61,0.9937,5.22,,,,18.38,32.58,0.9769,1736.3
2026-07-20T17:12:47.066103+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,,18.38,5.22,1467.1,13.2,5.22,38.61,0.9937,5.22,38.61,0.9937,5.22,,,,18.38,32.58,0.9769,1736.3
2026-07-20T17:17:52.500400+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,18.84,5.91,1487.2,12.3,5.91,37.76,0.9924,5.91,37.76,0.9924,5.91,,,,18.84,32.31,0.9764,1728.3
2026-07-20T17:17:58.880864+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,,18.68,5.08,1516.1,12.0,5.08,38.58,0.9936,5.08,38.58,0.9936,5.08,,,,18.68,32.24,0.9762,1736.0
2026-07-20T17:20:08.683347+00:00,claude-fable-5__sft14b:eng:ctx_proposal,false,42,,8.45,4.14,1625.3,12.8,4.14,38.43,0.9934,4.14,38.43,0.9934,4.14,,,,8.45,31.87,0.9738,1852.1
2026-07-20T17:20:15.635488+00:00,claude-fable-5__sft14b:eng:ctx_proposal,true,42,,8.45,4.14,1625.3,12.8,4.14,38.43,0.9934,4.14,38.43,0.9934,4.14,,,,8.45,31.87,0.9738,1852.1
2026-07-20T17:20:50.230369+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,18.99,5.22,1632.4,12.4,5.22,38.35,0.9933,5.22,38.35,0.9933,5.22,,,,19.01,32.42,0.9762,1858.9
2026-07-20T17:20:57.405774+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,,18.99,5.22,1632.4,12.4,5.22,38.35,0.9933,5.22,38.35,0.9933,5.22,,,,19.01,32.42,0.9762,1858.9
2026-07-20T17:21:47.270151+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,23.36,20.46,7.24,2152.6,1301.8,7.24,33.35,0.9812,7.24,33.35,0.9812,7.24,23.36,26.2,0.912,20.46,28.23,0.9464,2396.1
2026-07-20T17:24:06.343713+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,
2026-07-20T17:24:11.637705+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,23.36,20.46,7.24,2152.6,1301.8,7.24,33.35,0.9812,7.24,33.35,0.9812,7.24,23.36,26.2,0.912,20.46,28.23,0.9464,2396.1
2026-07-20T17:30:05.198759+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,8.37,3.98,1617.9,13.4,3.98,38.08,0.9933,3.98,38.08,0.9933,3.98,,,,8.37,31.61,0.9731,1873.6
2026-07-20T17:30:10.988925+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,,8.37,3.98,1617.9,13.4,3.98,38.08,0.9933,3.98,38.08,0.9933,3.98,,,,8.37,31.61,0.9731,1873.6
2026-07-20T17:31:05.562965+00:00,claude-fable-5__sft8b:eng:ctx_proposal,false,42,54.19,17.94,8.29,1457.0,817.9,8.29,35.36,0.9877,8.29,35.36,0.9877,8.29,54.19,27.2,0.9338,17.94,31.76,0.9745,1696.8
2026-07-20T17:31:14.583551+00:00,claude-fable-5__sft8b:eng:ctx_proposal,true,42,54.19,17.94,8.29,1457.0,817.9,8.29,35.36,0.9877,8.29,35.36,0.9877,8.29,54.19,27.2,0.9338,17.94,31.76,0.9745,1696.8
2026-07-20T17:33:18.364121+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,58.63,19.62,5.11,1505.3,858.3,5.11,38.6,0.9936,5.11,38.6,0.9936,5.11,58.63,28.14,0.9399,19.62,32.33,0.9764,1736.6
2026-07-20T17:33:24.753256+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,58.63,19.62,5.11,1505.3,858.3,5.11,38.6,0.9936,5.11,38.6,0.9936,5.11,58.63,28.14,0.9399,19.62,32.33,0.9764,1736.6
2026-07-20T17:38:15.412975+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,,10.01,4.6,1662.6,13.8,4.6,37.89,0.9927,4.6,37.89,0.9927,4.6,,,,10.01,32.11,0.9752,1897.4
2026-07-20T17:38:21.820059+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,,10.01,4.6,1662.6,13.8,4.6,37.89,0.9927,4.6,37.89,0.9927,4.6,,,,10.01,32.11,0.9752,1897.4
2026-07-20T18:06:02.246488+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,16.9,8.49,4.45,1891.6,1114.9,4.45,35.08,0.9873,4.45,35.08,0.9873,4.45,16.9,25.83,0.9093,8.49,30.67,0.9675,2120.7
2026-07-20T18:06:08.975491+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,16.9,8.49,4.45,1891.6,1114.9,4.45,35.08,0.9873,4.45,35.08,0.9873,4.45,16.9,25.83,0.9093,8.49,30.67,0.9675,2120.7
2026-07-20T18:16:35.234292+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,15.06,7.98,4.22,1905.0,1146.9,4.22,36.27,0.9898,4.22,36.27,0.9898,4.22,15.06,26.22,0.9141,7.98,31.1,0.9691,2148.6
2026-07-20T18:16:55.268461+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,15.06,7.98,4.22,1905.0,1146.9,4.22,36.27,0.9898,4.22,36.27,0.9898,4.22,15.06,26.22,0.9141,7.98,31.1,0.9691,2148.6
2026-07-20T18:22:18.273506+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,24.63,12.47,6.25,1832.4,1123.7,6.25,35.7,0.9884,6.25,35.7,0.9884,6.25,24.63,26.77,0.9179,12.47,31.5,0.9709,2047.7
2026-07-20T18:22:25.431755+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,24.63,12.47,6.25,1832.4,1123.7,6.25,35.7,0.9884,6.25,35.7,0.9884,6.25,24.63,26.77,0.9179,12.47,31.5,0.9709,2047.7
2026-07-20T18:30:29.401472+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,22.24,11.22,4.46,1929.4,1129.5,4.46,38.02,0.9929,4.46,38.02,0.9929,4.46,22.24,25.81,0.9086,11.22,30.17,0.9643,2081.8
2026-07-20T18:30:36.319399+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,22.24,11.22,4.46,1929.4,1129.5,4.46,38.02,0.9929,4.46,38.02,0.9929,4.46,22.24,25.81,0.9086,11.22,30.17,0.9643,2081.8
2026-07-20T18:36:47.913531+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,21.55,7.91,4.89,2136.0,1274.4,4.89,35.53,0.9882,4.89,35.53,0.9882,4.89,21.55,25.91,0.91,7.91,30.98,0.9692,2372.1
2026-07-20T18:36:54.334595+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,21.55,7.91,4.89,2136.0,1274.4,4.89,35.53,0.9882,4.89,35.53,0.9882,4.89,21.55,25.91,0.91,7.91,30.98,0.9692,2372.1
2026-07-21T11:59:22.065459+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,16.64,5.71,1535.6,28.8,5.71,37.87,0.9924,5.71,37.87,0.9924,5.71,,,,16.64,32.55,0.9769,1765.1
2026-07-21T12:03:07.561170+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,10.48,4.07,1702.4,18.8,4.07,37.32,0.9923,4.07,37.32,0.9923,4.07,,,,10.48,31.41,0.9725,1914.1
2026-07-21T12:03:21.027360+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,10.55,4.05,1689.5,27.6,4.05,37.53,0.9926,4.05,37.53,0.9926,4.05,,,,10.55,31.65,0.9735,1923.3
2026-07-21T12:03:35.871575+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,9.7,4.08,1719.7,19.0,4.08,38.32,0.9935,4.08,38.32,0.9935,4.08,,,,9.7,32.15,0.9758,1922.5
2026-07-21T12:05:37.482061+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,
2026-07-21T12:05:41.210431+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,,,,,,,,,,,,,,,,,,
2026-07-21T12:11:08.799483+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,13.74,7.97,1934.2,24.1,23.86,29.85,0.9641,23.86,29.85,0.9641,7.97,,,,13.74,29.02,0.9541,2158.6
2026-07-21T12:12:41.628241+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,15.14,8.85,1979.3,20.5,8.85,32.48,0.9784,8.85,32.48,0.9784,8.85,,,,15.14,28.76,0.9522,2200.7
2026-07-21T12:13:36.093936+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,11.54,10.66,2015.0,21.5,13.73,31.28,0.9725,13.73,31.28,0.9725,10.66,,,,11.89,29.84,0.9622,2247.4
2026-07-21T12:14:07.415813+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,11.33,7.03,2005.5,23.5,7.03,32.92,0.9805,7.03,32.92,0.9805,7.03,,,,11.33,29.77,0.9614,2249.1
2026-07-21T12:55:52.671660+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,16.44,5.34,1532.5,16.6,5.34,38.3,0.993,5.34,38.3,0.993,5.34,,,,16.44,32.5,0.9767,1759.3
2026-07-21T13:05:48.522701+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,10.43,4.1,1690.5,17.1,4.1,37.46,0.9925,4.1,37.46,0.9925,4.1,,,,10.43,31.56,0.9732,1913.1
2026-07-21T13:20:30.594565+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,8.93,3.9,1910.8,13.6,3.9,38.43,0.9935,3.9,38.43,0.9935,3.9,,,,8.93,31.92,0.9743,2117.0
2026-07-21T13:24:33.284361+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,18.18,10.63,4.03,1699.8,1017.7,4.03,37.61,0.9927,4.03,37.61,0.9927,4.03,18.18,26.78,0.9237,10.63,31.65,0.9734,1906.7
2026-07-21T13:24:40.635525+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,18.18,10.63,4.03,1699.8,1017.7,4.03,37.61,0.9927,4.03,37.61,0.9927,4.03,18.18,26.78,0.9237,10.63,31.65,0.9734,1906.7
2026-07-21T13:25:29.605212+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,17.89,11.62,1988.2,15.3,220.41,,,220.41,,,11.62,,,,132.03,,,2185.2
2026-07-21T13:26:50.445521+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,18.52,8.66,4.04,1761.1,1074.4,4.04,38.11,0.9933,4.04,38.11,0.9933,4.04,18.52,26.84,0.9242,8.66,31.82,0.9743,1931.5
2026-07-21T13:26:57.910795+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,18.52,8.66,4.04,1761.1,1074.4,4.04,38.11,0.9933,4.04,38.11,0.9933,4.04,18.52,26.84,0.9242,8.66,31.82,0.9743,1931.5
2026-07-21T13:43:01.948799+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,27.35,16.55,12.7,1980.9,1175.5,67.66,,,67.66,28.2,0.946,12.7,27.35,24.94,0.8919,16.55,28.2,0.946,2142.7
2026-07-21T13:44:12.080391+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,22.9,9.76,10.32,1968.3,1142.6,11.31,29.88,0.9673,11.31,29.88,0.9673,10.32,22.9,25.7,0.9082,9.76,30.31,0.966,2205.4
2026-07-21T13:52:07.666235+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,16.57,5.33,1523.9,17.0,5.33,38.34,0.9931,5.33,38.34,0.9931,5.33,,,,16.57,32.49,0.9766,1760.9
2026-07-21T13:52:14.113083+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,,16.44,5.34,1532.5,16.6,5.34,38.3,0.993,5.34,38.3,0.993,5.34,,,,16.44,32.5,0.9767,1759.3
2026-07-21T14:07:36.958519+00:00,claude-fable-5__base14b:eng:ctx_proposal,false,42,,9.25,4.04,1681.2,14.3,4.04,37.26,0.9922,4.04,37.26,0.9922,4.04,,,,9.25,31.01,0.9702,1932.2
2026-07-21T14:07:43.185931+00:00,claude-fable-5__base14b:eng:ctx_proposal,true,42,,9.25,4.04,1681.2,14.3,4.04,37.26,0.9922,4.04,37.26,0.9922,4.04,,,,9.25,31.01,0.9702,1932.2
2026-07-21T14:29:51.970309+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,,11.86,4.25,1906.7,13.0,4.25,36.01,0.9893,4.25,36.01,0.9893,4.25,,,,28.51,28.09,0.9451,2149.4
2026-07-21T14:29:58.720073+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,,8.93,3.9,1910.8,13.6,3.9,38.43,0.9935,3.9,38.43,0.9935,3.9,,,,8.93,31.92,0.9743,2117.0
2026-07-21T14:39:24.730511+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,,10.45,7.69,2044.1,18.0,7.69,32.81,0.9801,7.69,32.81,0.9801,7.69,,,,10.45,30.09,0.9636,2278.0
2026-07-21T14:39:33.292640+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,,10.45,7.69,2044.1,18.0,7.69,32.81,0.9801,7.69,32.81,0.9801,7.69,,,,10.45,30.09,0.9636,2278.0
2026-07-21T15:14:32.781240+00:00,claude-fable-5__base8b:eng:ctx_proposal,false,42,19.26,12.36,14.51,1997.7,1178.6,21.06,29.81,0.9628,21.06,29.81,0.9628,14.51,19.26,25.77,0.9075,12.36,29.12,0.9552,2237.3
2026-07-21T15:14:43.396124+00:00,claude-fable-5__base8b:eng:ctx_proposal,true,42,19.26,12.36,14.51,1997.7,1178.6,21.06,29.81,0.9628,21.06,29.81,0.9628,14.51,19.26,25.77,0.9075,12.36,29.12,0.9552,2237.3
2026-07-21T15:15:07.117528+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,false,42,21.31,8.53,4.48,1995.7,1143.7,4.48,35.23,0.9878,4.48,35.23,0.9878,4.48,21.31,25.35,0.902,8.53,30.49,0.9665,2213.6
2026-07-21T15:15:15.432094+00:00,claude-fable-5__base32bq3:eng:ctx_proposal,true,42,21.31,8.53,4.48,1995.7,1143.7,4.48,35.23,0.9878,4.48,35.23,0.9878,4.48,21.31,25.35,0.902,8.53,30.49,0.9665,2213.6
